UUID,Function,Function LoC,CWE Rank,Immediate CWE,Immediate CWE Description,Consequence CWE,Consequence CWE Description,Description,Bug Count,Group,Test Passed,API Implemented
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free item_name on item delete,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,681,Incorrect Conversion between Numeric Types,-,UNKNOWN,using int for maximum value (should be float),1,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak on EXIT_FAILURE,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,835,Loop with Unreachable Exit Condition ('Infinite Loop'),-,UNKNOWN,Corrupts list to be circular in some way,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if filename is NULL before fopen,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,19,824,Access of Uninitialized Pointer,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,doesn't initialize item_name memory before strcpy,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,457,Use of Uninitialized Variable,-,UNKNOWN,fscanf may not set all values,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,19,457,Use of Uninitialized Variable,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,failed to set temporary buffers,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if filename is NULL before fopen,1,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_deduplicate,21,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_swap_item_positions,45,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_cost_sum,8,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_find_highest_price_item_position,11,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_save,12,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_add_item_at_pos,25,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_item_to_string,6,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_remove_item_at_pos,19,,,,,,,0,Codex,False,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_print,9,,,,,,,0,Codex,True,True
26a41023-c10e-41cc-b9e1-8103dc46f264,list_load,31,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,19,467,Use of sizeof() on a Pointer Type,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,used sizeof on item_name instead of strlen,2,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,2,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for str == NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,1,787,Out-of-bounds Write,787,Out-of-bounds Write,Use of sprintf instead of snprintf for str with MAX_LEN (or similar),1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,19,457,Use of Uninitialized Variable,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,potentially calling printf with un-init non-null terminated string,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,Missing free on updating/changing item_name or other string buffer,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,7,416,Use After Free,416,Use After Free,Missing strdup (Potential Use After Free) (or similar),1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free item_name on item delete,2,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,23,401,Missing Release of Memory after Effective Lifetime,400,Uncontrolled Resource Consumption,memory leak by failing to free node on item delete,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for *head / *cur == NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,681,Incorrect Conversion between Numeric Types,-,UNKNOWN,using int for maximum value (should be float),1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing check for pos == NULL or total = NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,7,416,Use After Free,416,Use After Free,Use of node element after free,1,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,11,476,NULL Pointer Dereference,476,NULL Pointer Dereference,missing/wrong check for head == NULL,1,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_deduplicate,30,,,,,,,0,Codex,False,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_swap_item_positions,39,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_cost_sum,12,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_update_item_at_pos,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_find_highest_price_item_position,18,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_add_item_at_pos,29,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_item_to_string,8,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_remove_item_at_pos,23,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_print,15,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_load,63,,,,,,,0,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,252,Unchecked Return Value,-,UNKNOWN,Does not check status of a function that returns status,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if filename is NULL before fopen,1,Codex,True,True
3533dacf-349b-4581-bc32-6b9f015199c1,list_save,16,,758,"Reliance on Undefined, Unspecified, or Implementation-Defined Behavior",-,UNKNOWN,does not check if a item_name or other argument is NULL before print/sprint/strcmp/atox etc,1,Codex,True,True
